date,region,covid_deaths_2020
2020-06-13,Trentino-Alto Adige,0.0
2020-06-14,Trentino-Alto Adige,0.0
2020-06-15,Trentino-Alto Adige,2.0
2020-06-16,Trentino-Alto Adige,0.0
2020-06-17,Trentino-Alto Adige,0.0
2020-06-18,Trentino-Alto Adige,0.0
2020-06-19,Trentino-Alto Adige,1.0
2020-06-20,Trentino-Alto Adige,0.0
2020-06-21,Trentino-Alto Adige,0.0
2020-06-22,Trentino-Alto Adige,0.0
2020-06-23,Trentino-Alto Adige,0.0
2020-06-24,Trentino-Alto Adige,-61.0
2020-06-25,Trentino-Alto Adige,0.0
2020-06-26,Trentino-Alto Adige,0.0
2020-06-27,Trentino-Alto Adige,0.0
2020-06-28,Trentino-Alto Adige,0.0
2020-06-29,Trentino-Alto Adige,0.0
2020-06-30,Trentino-Alto Adige,0.0
2020-07-01,Trentino-Alto Adige,0.0
2020-07-02,Trentino-Alto Adige,0.0
2020-07-03,Trentino-Alto Adige,0.0
2020-07-04,Trentino-Alto Adige,0.0
2020-07-05,Trentino-Alto Adige,0.0
2020-07-06,Trentino-Alto Adige,0.0
2020-07-07,Trentino-Alto Adige,0.0
2020-07-08,Trentino-Alto Adige,0.0
2020-07-09,Trentino-Alto Adige,0.0
2020-07-10,Trentino-Alto Adige,0.0
2020-07-11,Trentino-Alto Adige,0.0
2020-07-12,Trentino-Alto Adige,0.0
2020-07-13,Trentino-Alto Adige,0.0
2020-07-14,Trentino-Alto Adige,0.0
2020-07-15,Trentino-Alto Adige,0.0
2020-07-16,Trentino-Alto Adige,0.0
2020-07-17,Trentino-Alto Adige,0.0
2020-07-18,Trentino-Alto Adige,0.0
2020-07-19,Trentino-Alto Adige,0.0
2020-07-20,Trentino-Alto Adige,0.0
2020-07-21,Trentino-Alto Adige,0.0
2020-07-22,Trentino-Alto Adige,0.0
2020-07-23,Trentino-Alto Adige,0.0
2020-07-24,Trentino-Alto Adige,0.0
2020-07-25,Trentino-Alto Adige,0.0
2020-07-26,Trentino-Alto Adige,0.0
2020-07-27,Trentino-Alto Adige,0.0
2020-07-28,Trentino-Alto Adige,0.0
2020-07-29,Trentino-Alto Adige,0.0
2020-07-30,Trentino-Alto Adige,0.0
2020-07-31,Trentino-Alto Adige,0.0
2020-08-01,Trentino-Alto Adige,0.0
2020-08-02,Trentino-Alto Adige,0.0
2020-08-03,Trentino-Alto Adige,0.0
2020-08-04,Trentino-Alto Adige,0.0
2020-08-05,Trentino-Alto Adige,0.0
2020-08-06,Trentino-Alto Adige,0.0
2020-08-07,Trentino-Alto Adige,0.0
2020-08-08,Trentino-Alto Adige,0.0
2020-08-09,Trentino-Alto Adige,0.0
2020-08-10,Trentino-Alto Adige,0.0
2020-08-11,Trentino-Alto Adige,0.0
2020-08-12,Trentino-Alto Adige,0.0
2020-08-13,Trentino-Alto Adige,0.0
2020-08-14,Trentino-Alto Adige,0.0
2020-08-15,Trentino-Alto Adige,0.0
2020-08-16,Trentino-Alto Adige,0.0
2020-08-17,Trentino-Alto Adige,0.0
2020-08-18,Trentino-Alto Adige,0.0
2020-08-19,Trentino-Alto Adige,0.0
2020-08-20,Trentino-Alto Adige,0.0
2020-08-21,Trentino-Alto Adige,0.0
2020-08-22,Trentino-Alto Adige,0.0
2020-08-23,Trentino-Alto Adige,0.0
2020-08-24,Trentino-Alto Adige,0.0
2020-08-25,Trentino-Alto Adige,0.0
2020-08-26,Trentino-Alto Adige,0.0
2020-08-27,Trentino-Alto Adige,0.0
2020-08-28,Trentino-Alto Adige,0.0
2020-08-29,Trentino-Alto Adige,0.0
2020-08-30,Trentino-Alto Adige,0.0
2020-08-31,Trentino-Alto Adige,0.0
2020-09-01,Trentino-Alto Adige,0.0
2020-09-02,Trentino-Alto Adige,0.0
2020-09-03,Trentino-Alto Adige,0.0
2020-09-04,Trentino-Alto Adige,0.0
2020-09-05,Trentino-Alto Adige,0.0
2020-09-06,Trentino-Alto Adige,0.0
2020-09-07,Trentino-Alto Adige,0.0
2020-09-08,Trentino-Alto Adige,0.0
2020-09-09,Trentino-Alto Adige,0.0
2020-09-10,Trentino-Alto Adige,0.0
2020-09-11,Trentino-Alto Adige,0.0
2020-09-12,Trentino-Alto Adige,0.0
2020-09-13,Trentino-Alto Adige,0.0
2020-09-14,Trentino-Alto Adige,0.0
2020-09-15,Trentino-Alto Adige,0.0
2020-09-16,Trentino-Alto Adige,0.0
2020-09-17,Trentino-Alto Adige,0.0
2020-09-18,Trentino-Alto Adige,0.0
2020-09-19,Trentino-Alto Adige,0.0
2020-09-20,Trentino-Alto Adige,0.0
2020-09-21,Trentino-Alto Adige,0.0
2020-09-22,Trentino-Alto Adige,0.0
2020-09-23,Trentino-Alto Adige,0.0
2020-09-24,Trentino-Alto Adige,0.0
2020-09-25,Trentino-Alto Adige,0.0
2020-09-26,Trentino-Alto Adige,0.0
2020-09-27,Trentino-Alto Adige,0.0
2020-09-28,Trentino-Alto Adige,1.0
2020-09-29,Trentino-Alto Adige,0.0
2020-09-30,Trentino-Alto Adige,0.0
2020-10-01,Trentino-Alto Adige,0.0
2020-10-02,Trentino-Alto Adige,0.0
2020-10-03,Trentino-Alto Adige,0.0
2020-10-04,Trentino-Alto Adige,0.0
2020-10-05,Trentino-Alto Adige,0.0
2020-10-06,Trentino-Alto Adige,0.0
2020-10-07,Trentino-Alto Adige,0.0
2020-10-08,Trentino-Alto Adige,0.0
2020-10-09,Trentino-Alto Adige,0.0
2020-10-10,Trentino-Alto Adige,2.0
2020-10-11,Trentino-Alto Adige,1.0
2020-10-12,Trentino-Alto Adige,1.0
2020-10-13,Trentino-Alto Adige,2.0
2020-10-14,Trentino-Alto Adige,2.0
2020-10-15,Trentino-Alto Adige,2.0
2020-10-16,Trentino-Alto Adige,1.0
2020-10-17,Trentino-Alto Adige,1.0
2020-10-18,Trentino-Alto Adige,0.0
2020-10-19,Trentino-Alto Adige,2.0
2020-10-20,Trentino-Alto Adige,1.0
2020-10-21,Trentino-Alto Adige,3.0
2020-10-22,Trentino-Alto Adige,3.0
2020-10-23,Trentino-Alto Adige,0.0
2020-10-24,Trentino-Alto Adige,1.0
2020-10-25,Trentino-Alto Adige,1.0
2020-10-26,Trentino-Alto Adige,4.0
2020-10-27,Trentino-Alto Adige,2.0
2020-10-28,Trentino-Alto Adige,9.0
2020-10-29,Trentino-Alto Adige,5.0
2020-10-30,Trentino-Alto Adige,4.0
2020-10-31,Trentino-Alto Adige,5.0
2020-11-01,Trentino-Alto Adige,6.0
2020-11-02,Trentino-Alto Adige,7.0
2020-11-03,Trentino-Alto Adige,4.0
2020-11-04,Trentino-Alto Adige,6.0
2020-11-05,Trentino-Alto Adige,7.0
2020-11-06,Trentino-Alto Adige,9.0
2020-11-07,Trentino-Alto Adige,12.0
2020-11-08,Trentino-Alto Adige,5.0
2020-11-09,Trentino-Alto Adige,10.0
2020-11-10,Trentino-Alto Adige,11.0
2020-11-11,Trentino-Alto Adige,17.0
2020-11-12,Trentino-Alto Adige,14.0
2020-11-13,Trentino-Alto Adige,21.0
2020-11-14,Trentino-Alto Adige,16.0
2020-11-15,Trentino-Alto Adige,27.0
2020-11-16,Trentino-Alto Adige,22.0
2020-11-17,Trentino-Alto Adige,12.0
2020-11-18,Trentino-Alto Adige,18.0
2020-11-19,Trentino-Alto Adige,20.0
2020-11-20,Trentino-Alto Adige,15.0
2020-11-21,Trentino-Alto Adige,30.0
2020-11-22,Trentino-Alto Adige,8.0
2020-11-23,Trentino-Alto Adige,12.0
2020-11-24,Trentino-Alto Adige,30.0
2020-11-25,Trentino-Alto Adige,15.0
2020-11-26,Trentino-Alto Adige,20.0
2020-11-27,Trentino-Alto Adige,19.0
2020-11-28,Trentino-Alto Adige,9.0
2020-11-29,Trentino-Alto Adige,19.0
2020-11-30,Trentino-Alto Adige,14.0
2020-12-01,Trentino-Alto Adige,11.0
2020-12-02,Trentino-Alto Adige,11.0
2020-12-03,Trentino-Alto Adige,25.0
2020-12-04,Trentino-Alto Adige,17.0
2020-12-05,Trentino-Alto Adige,12.0
2020-12-06,Trentino-Alto Adige,8.0
2020-12-07,Trentino-Alto Adige,21.0
2020-12-08,Trentino-Alto Adige,23.0
2020-12-09,Trentino-Alto Adige,26.0
2020-12-10,Trentino-Alto Adige,17.0
2020-12-11,Trentino-Alto Adige,27.0
2020-12-12,Trentino-Alto Adige,16.0
2020-12-13,Trentino-Alto Adige,6.0
2020-12-14,Trentino-Alto Adige,25.0
2020-12-15,Trentino-Alto Adige,22.0
2020-12-16,Trentino-Alto Adige,24.0
2020-12-17,Trentino-Alto Adige,18.0
2020-02-24,Umbria,
2020-02-25,Umbria,0.0
2020-02-26,Umbria,0.0
2020-02-27,Umbria,0.0
2020-02-28,Umbria,0.0
2020-02-29,Umbria,0.0
2020-03-01,Umbria,0.0
2020-03-02,Umbria,0.0
2020-03-03,Umbria,0.0
2020-03-04,Umbria,0.0
2020-03-05,Umbria,0.0
2020-03-06,Umbria,0.0
2020-03-07,Umbria,0.0
2020-03-08,Umbria,0.0
2020-03-09,Umbria,0.0
2020-03-10,Umbria,0.0
2020-03-11,Umbria,0.0
2020-03-12,Umbria,0.0
2020-03-13,Umbria,1.0
2020-03-14,Umbria,0.0
2020-03-15,Umbria,0.0
2020-03-16,Umbria,0.0
2020-03-17,Umbria,0.0
2020-03-18,Umbria,1.0
2020-03-19,Umbria,0.0
2020-03-20,Umbria,5.0
2020-03-21,Umbria,3.0
2020-03-22,Umbria,6.0
2020-03-23,Umbria,0.0
2020-03-24,Umbria,3.0
2020-03-25,Umbria,0.0
2020-03-26,Umbria,1.0
2020-03-27,Umbria,1.0
2020-03-28,Umbria,7.0
2020-03-29,Umbria,3.0
2020-03-30,Umbria,2.0
2020-03-31,Umbria,4.0
2020-04-01,Umbria,0.0
2020-04-02,Umbria,1.0
2020-04-03,Umbria,1.0
2020-04-04,Umbria,2.0
2020-04-05,Umbria,2.0
2020-04-06,Umbria,1.0
2020-04-07,Umbria,5.0
2020-04-08,Umbria,1.0
2020-04-09,Umbria,1.0
2020-04-10,Umbria,1.0
2020-04-11,Umbria,0.0
2020-04-12,Umbria,0.0
2020-04-13,Umbria,0.0
2020-04-14,Umbria,1.0
2020-04-15,Umbria,1.0
2020-04-16,Umbria,1.0
2020-04-17,Umbria,2.0
2020-04-18,Umbria,0.0
2020-04-19,Umbria,1.0
2020-04-20,Umbria,0.0
2020-04-21,Umbria,2.0
2020-04-22,Umbria,1.0
2020-04-23,Umbria,0.0
2020-04-24,Umbria,1.0
2020-04-25,Umbria,1.0
2020-04-26,Umbria,1.0
2020-04-27,Umbria,1.0
2020-04-28,Umbria,0.0
2020-04-29,Umbria,1.0
2020-04-30,Umbria,1.0
2020-05-01,Umbria,1.0
2020-05-02,Umbria,0.0
2020-05-03,Umbria,0.0
2020-05-04,Umbria,2.0
2020-05-05,Umbria,0.0
2020-05-06,Umbria,0.0
2020-05-07,Umbria,0.0
2020-05-08,Umbria,1.0
2020-05-09,Umbria,0.0
2020-05-10,Umbria,0.0
2020-05-11,Umbria,0.0
2020-05-12,Umbria,0.0
2020-05-13,Umbria,1.0
2020-05-14,Umbria,1.0
2020-05-15,Umbria,0.0
2020-05-16,Umbria,0.0
2020-05-17,Umbria,0.0
2020-05-18,Umbria,0.0
2020-05-19,Umbria,1.0
2020-05-20,Umbria,0.0
2020-05-21,Umbria,0.0
2020-05-22,Umbria,0.0
2020-05-23,Umbria,0.0
2020-05-24,Umbria,1.0
2020-05-25,Umbria,0.0
2020-05-26,Umbria,0.0
2020-05-27,Umbria,0.0
2020-05-28,Umbria,0.0
2020-05-29,Umbria,1.0
2020-05-30,Umbria,0.0
2020-05-31,Umbria,0.0
2020-06-01,Umbria,0.0
2020-06-02,Umbria,0.0
2020-06-03,Umbria,0.0
2020-06-04,Umbria,0.0
2020-06-05,Umbria,0.0
2020-06-06,Umbria,0.0
2020-06-07,Umbria,0.0
2020-06-08,Umbria,0.0
2020-06-09,Umbria,0.0
2020-06-10,Umbria,0.0
2020-06-11,Umbria,0.0
2020-06-12,Umbria,0.0
2020-06-13,Umbria,0.0
2020-06-14,Umbria,1.0
2020-06-15,Umbria,0.0
2020-06-16,Umbria,0.0
2020-06-17,Umbria,0.0
2020-06-18,Umbria,0.0
2020-06-19,Umbria,0.0
2020-06-20,Umbria,1.0
2020-06-21,Umbria,0.0
2020-06-22,Umbria,0.0
2020-06-23,Umbria,0.0
2020-06-24,Umbria,1.0
2020-06-25,Umbria,0.0
2020-06-26,Umbria,0.0
2020-06-27,Umbria,1.0
2020-06-28,Umbria,0.0
2020-06-29,Umbria,0.0
2020-06-30,Umbria,0.0
2020-07-01,Umbria,0.0
2020-07-02,Umbria,0.0
2020-07-03,Umbria,0.0
2020-07-04,Umbria,0.0
2020-07-05,Umbria,0.0
2020-07-06,Umbria,0.0
2020-07-07,Umbria,0.0
2020-07-08,Umbria,0.0
2020-07-09,Umbria,0.0
2020-07-10,Umbria,0.0
2020-07-11,Umbria,0.0
2020-07-12,Umbria,0.0
2020-07-13,Umbria,0.0
2020-07-14,Umbria,0.0
2020-07-15,Umbria,0.0
2020-07-16,Umbria,0.0
2020-07-17,Umbria,0.0
2020-07-18,Umbria,0.0
2020-07-19,Umbria,0.0
2020-07-20,Umbria,0.0
2020-07-21,Umbria,0.0
2020-07-22,Umbria,0.0
2020-07-23,Umbria,0.0
2020-07-24,Umbria,0.0
2020-07-25,Umbria,0.0
2020-07-26,Umbria,0.0
2020-07-27,Umbria,0.0
2020-07-28,Umbria,0.0
2020-07-29,Umbria,0.0
2020-07-30,Umbria,0.0
2020-07-31,Umbria,0.0
2020-08-01,Umbria,0.0
2020-08-02,Umbria,0.0
2020-08-03,Umbria,0.0
2020-08-04,Umbria,0.0
2020-08-05,Umbria,0.0
2020-08-06,Umbria,0.0
2020-08-07,Umbria,0.0
2020-08-08,Umbria,0.0
2020-08-09,Umbria,0.0
2020-08-10,Umbria,0.0
2020-08-11,Umbria,0.0
2020-08-12,Umbria,0.0
2020-08-13,Umbria,0.0
2020-08-14,Umbria,0.0
2020-08-15,Umbria,0.0
2020-08-16,Umbria,0.0
2020-08-17,Umbria,0.0
2020-08-18,Umbria,0.0
2020-08-19,Umbria,0.0
2020-08-20,Umbria,0.0
2020-08-21,Umbria,0.0
2020-08-22,Umbria,0.0
2020-08-23,Umbria,0.0
2020-08-24,Umbria,0.0
2020-08-25,Umbria,0.0
2020-08-26,Umbria,0.0
2020-08-27,Umbria,0.0
2020-08-28,Umbria,0.0
2020-08-29,Umbria,0.0
2020-08-30,Umbria,0.0
2020-08-31,Umbria,0.0
2020-09-01,Umbria,0.0
2020-09-02,Umbria,0.0
2020-09-03,Umbria,0.0
2020-09-04,Umbria,0.0
2020-09-05,Umbria,1.0
2020-09-06,Umbria,0.0
2020-09-07,Umbria,0.0
2020-09-08,Umbria,0.0
2020-09-09,Umbria,0.0
2020-09-10,Umbria,0.0
2020-09-11,Umbria,0.0
2020-09-12,Umbria,0.0
2020-09-13,Umbria,0.0
2020-09-14,Umbria,0.0
2020-09-15,Umbria,0.0
2020-09-16,Umbria,0.0
2020-09-17,Umbria,1.0
2020-09-18,Umbria,0.0
2020-09-19,Umbria,1.0
2020-09-20,Umbria,0.0
2020-09-21,Umbria,1.0
2020-09-22,Umbria,0.0
2020-09-23,Umbria,1.0
2020-09-24,Umbria,0.0
2020-09-25,Umbria,0.0
2020-09-26,Umbria,0.0
2020-09-27,Umbria,0.0
2020-09-28,Umbria,0.0
2020-09-29,Umbria,0.0
2020-09-30,Umbria,0.0
2020-10-01,Umbria,0.0
2020-10-02,Umbria,0.0
2020-10-03,Umbria,0.0
2020-10-04,Umbria,1.0
2020-10-05,Umbria,0.0
2020-10-06,Umbria,0.0
2020-10-07,Umbria,0.0
2020-10-08,Umbria,1.0
2020-10-09,Umbria,0.0
2020-10-10,Umbria,1.0
2020-10-11,Umbria,0.0
2020-10-12,Umbria,2.0
2020-10-13,Umbria,0.0
2020-10-14,Umbria,1.0
2020-10-15,Umbria,0.0
2020-10-16,Umbria,0.0
2020-10-17,Umbria,1.0
2020-10-18,Umbria,0.0
2020-10-19,Umbria,1.0
2020-10-20,Umbria,0.0
2020-10-21,Umbria,2.0
2020-10-22,Umbria,2.0
2020-10-23,Umbria,3.0
2020-10-24,Umbria,2.0
2020-10-25,Umbria,3.0
2020-10-26,Umbria,3.0
2020-10-27,Umbria,2.0
2020-10-28,Umbria,4.0
2020-10-29,Umbria,5.0
2020-10-30,Umbria,2.0
2020-10-31,Umbria,5.0
2020-11-01,Umbria,9.0
2020-11-02,Umbria,5.0
2020-11-03,Umbria,8.0
2020-11-04,Umbria,6.0
2020-11-05,Umbria,11.0
2020-11-06,Umbria,9.0
2020-11-07,Umbria,4.0
2020-11-08,Umbria,10.0
2020-11-09,Umbria,9.0
2020-11-10,Umbria,9.0
2020-11-11,Umbria,12.0
2020-11-12,Umbria,8.0
2020-11-13,Umbria,8.0
2020-11-14,Umbria,8.0
2020-11-15,Umbria,11.0
2020-11-16,Umbria,9.0
2020-11-17,Umbria,13.0
2020-11-18,Umbria,11.0
2020-11-19,Umbria,7.0
2020-11-20,Umbria,21.0
2020-11-21,Umbria,9.0
2020-11-22,Umbria,10.0
2020-11-23,Umbria,4.0
2020-11-24,Umbria,10.0
2020-11-25,Umbria,8.0
2020-11-26,Umbria,14.0
2020-11-27,Umbria,14.0
2020-11-28,Umbria,6.0
2020-11-29,Umbria,5.0
2020-11-30,Umbria,13.0
2020-12-01,Umbria,8.0
2020-12-02,Umbria,10.0
2020-12-03,Umbria,15.0
2020-12-04,Umbria,4.0
2020-12-05,Umbria,7.0
2020-12-06,Umbria,9.0
2020-12-07,Umbria,8.0
2020-12-08,Umbria,9.0
2020-12-09,Umbria,9.0
2020-12-10,Umbria,12.0
2020-12-11,Umbria,9.0
2020-12-12,Umbria,10.0
2020-12-13,Umbria,9.0
2020-12-14,Umbria,5.0
2020-12-15,Umbria,4.0
2020-12-16,Umbria,6.0
2020-12-17,Umbria,8.0
2020-02-24,Valle d'Aosta,
2020-02-25,Valle d'Aosta,0.0
2020-02-26,Valle d'Aosta,0.0
2020-02-27,Valle d'Aosta,0.0
2020-02-28,Valle d'Aosta,0.0
2020-02-29,Valle d'Aosta,0.0
2020-03-01,Valle d'Aosta,0.0
2020-03-02,Valle d'Aosta,0.0
2020-03-03,Valle d'Aosta,0.0
2020-03-04,Valle d'Aosta,0.0
2020-03-05,Valle d'Aosta,0.0
2020-03-06,Valle d'Aosta,0.0
2020-03-07,Valle d'Aosta,0.0
2020-03-08,Valle d'Aosta,0.0
2020-03-09,Valle d'Aosta,0.0
2020-03-10,Valle d'Aosta,0.0
2020-03-11,Valle d'Aosta,1.0
2020-03-12,Valle d'Aosta,0.0
2020-03-13,Valle d'Aosta,0.0
2020-03-14,Valle d'Aosta,0.0
2020-03-15,Valle d'Aosta,0.0
2020-03-16,Valle d'Aosta,1.0
2020-03-17,Valle d'Aosta,0.0
2020-03-18,Valle d'Aosta,1.0
2020-03-19,Valle d'Aosta,3.0
2020-03-20,Valle d'Aosta,1.0
2020-03-21,Valle d'Aosta,1.0
2020-03-22,Valle d'Aosta,1.0
2020-03-23,Valle d'Aosta,3.0
2020-03-24,Valle d'Aosta,7.0
2020-03-25,Valle d'Aosta,5.0
2020-03-26,Valle d'Aosta,4.0
2020-03-27,Valle d'Aosta,9.0
2020-03-28,Valle d'Aosta,4.0
2020-03-29,Valle d'Aosta,2.0
2020-03-30,Valle d'Aosta,7.0
2020-03-31,Valle d'Aosta,6.0
2020-04-01,Valle d'Aosta,3.0
2020-04-02,Valle d'Aosta,4.0
2020-04-03,Valle d'Aosta,7.0
2020-04-04,Valle d'Aosta,12.0
2020-04-05,Valle d'Aosta,9.0
2020-04-06,Valle d'Aosta,5.0
2020-04-07,Valle d'Aosta,4.0
2020-04-08,Valle d'Aosta,2.0
2020-04-09,Valle d'Aosta,3.0
2020-04-10,Valle d'Aosta,2.0
2020-04-11,Valle d'Aosta,0.0
2020-04-12,Valle d'Aosta,5.0
2020-04-13,Valle d'Aosta,3.0
2020-04-14,Valle d'Aosta,3.0
2020-04-15,Valle d'Aosta,3.0
2020-04-16,Valle d'Aosta,1.0
2020-04-17,Valle d'Aosta,1.0
2020-04-18,Valle d'Aosta,1.0
2020-04-19,Valle d'Aosta,1.0
2020-04-20,Valle d'Aosta,2.0
2020-04-21,Valle d'Aosta,-1.0
2020-04-22,Valle d'Aosta,1.0
2020-04-23,Valle d'Aosta,0.0
2020-04-24,Valle d'Aosta,2.0
2020-04-25,Valle d'Aosta,1.0
2020-04-26,Valle d'Aosta,1.0
2020-04-27,Valle d'Aosta,2.0
2020-04-28,Valle d'Aosta,2.0
2020-04-29,Valle d'Aosta,2.0
2020-04-30,Valle d'Aosta,0.0
2020-05-01,Valle d'Aosta,0.0
2020-05-02,Valle d'Aosta,0.0
2020-05-03,Valle d'Aosta,1.0
2020-05-04,Valle d'Aosta,1.0
2020-05-05,Valle d'Aosta,0.0
2020-05-06,Valle d'Aosta,0.0
2020-05-07,Valle d'Aosta,0.0
2020-05-08,Valle d'Aosta,0.0
2020-05-09,Valle d'Aosta,0.0
2020-05-10,Valle d'Aosta,0.0
2020-05-11,Valle d'Aosta,0.0
2020-05-12,Valle d'Aosta,1.0
2020-05-13,Valle d'Aosta,1.0
2020-05-14,Valle d'Aosta,0.0
2020-05-15,Valle d'Aosta,1.0
2020-05-16,Valle d'Aosta,0.0
2020-05-17,Valle d'Aosta,1.0
2020-05-18,Valle d'Aosta,0.0
2020-05-19,Valle d'Aosta,0.0
2020-05-20,Valle d'Aosta,0.0
2020-05-21,Valle d'Aosta,0.0
2020-05-22,Valle d'Aosta,0.0
2020-05-23,Valle d'Aosta,0.0
2020-05-24,Valle d'Aosta,0.0
2020-05-25,Valle d'Aosta,0.0
2020-05-26,Valle d'Aosta,0.0
2020-05-27,Valle d'Aosta,0.0
2020-05-28,Valle d'Aosta,0.0
2020-05-29,Valle d'Aosta,0.0
2020-05-30,Valle d'Aosta,0.0
2020-05-31,Valle d'Aosta,0.0
2020-06-01,Valle d'Aosta,0.0
2020-06-02,Valle d'Aosta,0.0
2020-06-03,Valle d'Aosta,0.0
2020-06-04,Valle d'Aosta,0.0
2020-06-05,Valle d'Aosta,0.0
2020-06-06,Valle d'Aosta,1.0
2020-06-07,Valle d'Aosta,0.0
2020-06-08,Valle d'Aosta,0.0
2020-06-09,Valle d'Aosta,0.0
2020-06-10,Valle d'Aosta,0.0
2020-06-11,Valle d'Aosta,0.0
2020-06-12,Valle d'Aosta,0.0
2020-06-13,Valle d'Aosta,0.0
2020-06-14,Valle d'Aosta,0.0
2020-06-15,Valle d'Aosta,0.0
2020-06-16,Valle d'Aosta,0.0
2020-06-17,Valle d'Aosta,0.0
2020-06-18,Valle d'Aosta,1.0
2020-06-19,Valle d'Aosta,1.0
2020-06-20,Valle d'Aosta,0.0
2020-06-21,Valle d'Aosta,0.0
2020-06-22,Valle d'Aosta,0.0
2020-06-23,Valle d'Aosta,0.0
2020-06-24,Valle d'Aosta,0.0
2020-06-25,Valle d'Aosta,0.0
2020-06-26,Valle d'Aosta,0.0
2020-06-27,Valle d'Aosta,0.0
2020-06-28,Valle d'Aosta,0.0
2020-06-29,Valle d'Aosta,0.0
2020-06-30,Valle d'Aosta,0.0
2020-07-01,Valle d'Aosta,0.0
2020-07-02,Valle d'Aosta,0.0
2020-07-03,Valle d'Aosta,0.0
2020-07-04,Valle d'Aosta,0.0
2020-07-05,Valle d'Aosta,0.0
2020-07-06,Valle d'Aosta,0.0
2020-07-07,Valle d'Aosta,0.0
2020-07-08,Valle d'Aosta,0.0
2020-07-09,Valle d'Aosta,0.0
2020-07-10,Valle d'Aosta,0.0
2020-07-11,Valle d'Aosta,0.0
2020-07-12,Valle d'Aosta,0.0
2020-07-13,Valle d'Aosta,0.0
2020-07-14,Valle d'Aosta,0.0
2020-07-15,Valle d'Aosta,0.0
2020-07-16,Valle d'Aosta,0.0
2020-07-17,Valle d'Aosta,0.0
2020-07-18,Valle d'Aosta,0.0
2020-07-19,Valle d'Aosta,0.0
2020-07-20,Valle d'Aosta,0.0
2020-07-21,Valle d'Aosta,0.0
2020-07-22,Valle d'Aosta,0.0
2020-07-23,Valle d'Aosta,0.0
2020-07-24,Valle d'Aosta,0.0
2020-07-25,Valle d'Aosta,0.0
2020-07-26,Valle d'Aosta,0.0
2020-07-27,Valle d'Aosta,0.0
2020-07-28,Valle d'Aosta,0.0
2020-07-29,Valle d'Aosta,0.0
2020-07-30,Valle d'Aosta,0.0
2020-07-31,Valle d'Aosta,0.0
2020-08-01,Valle d'Aosta,0.0
2020-08-02,Valle d'Aosta,0.0
2020-08-03,Valle d'Aosta,0.0
2020-08-04,Valle d'Aosta,0.0
2020-08-05,Valle d'Aosta,0.0
2020-08-06,Valle d'Aosta,0.0
2020-08-07,Valle d'Aosta,0.0
2020-08-08,Valle d'Aosta,0.0
2020-08-09,Valle d'Aosta,0.0
2020-08-10,Valle d'Aosta,0.0
2020-08-11,Valle d'Aosta,0.0
2020-08-12,Valle d'Aosta,0.0
2020-08-13,Valle d'Aosta,0.0
2020-08-14,Valle d'Aosta,0.0
2020-08-15,Valle d'Aosta,0.0
2020-08-16,Valle d'Aosta,0.0
2020-08-17,Valle d'Aosta,0.0
2020-08-18,Valle d'Aosta,0.0
2020-08-19,Valle d'Aosta,0.0
2020-08-20,Valle d'Aosta,0.0
2020-08-21,Valle d'Aosta,0.0
2020-08-22,Valle d'Aosta,0.0
2020-08-23,Valle d'Aosta,0.0
2020-08-24,Valle d'Aosta,0.0
2020-08-25,Valle d'Aosta,0.0
2020-08-26,Valle d'Aosta,0.0
2020-08-27,Valle d'Aosta,0.0
2020-08-28,Valle d'Aosta,0.0
2020-08-29,Valle d'Aosta,0.0
2020-08-30,Valle d'Aosta,0.0
2020-08-31,Valle d'Aosta,0.0
2020-09-01,Valle d'Aosta,0.0
2020-09-02,Valle d'Aosta,0.0
2020-09-03,Valle d'Aosta,0.0
2020-09-04,Valle d'Aosta,0.0
2020-09-05,Valle d'Aosta,0.0
2020-09-06,Valle d'Aosta,0.0
2020-09-07,Valle d'Aosta,0.0
2020-09-08,Valle d'Aosta,0.0
2020-09-09,Valle d'Aosta,0.0
2020-09-10,Valle d'Aosta,0.0
2020-09-11,Valle d'Aosta,0.0
2020-09-12,Valle d'Aosta,0.0
2020-09-13,Valle d'Aosta,0.0
2020-09-14,Valle d'Aosta,0.0
2020-09-15,Valle d'Aosta,0.0
2020-09-16,Valle d'Aosta,0.0
2020-09-17,Valle d'Aosta,0.0
2020-09-18,Valle d'Aosta,0.0
2020-09-19,Valle d'Aosta,0.0
2020-09-20,Valle d'Aosta,0.0
2020-09-21,Valle d'Aosta,0.0
2020-09-22,Valle d'Aosta,0.0
2020-09-23,Valle d'Aosta,0.0
2020-09-24,Valle d'Aosta,0.0
2020-09-25,Valle d'Aosta,0.0
2020-09-26,Valle d'Aosta,0.0
2020-09-27,Valle d'Aosta,0.0
2020-09-28,Valle d'Aosta,0.0
2020-09-29,Valle d'Aosta,0.0
2020-09-30,Valle d'Aosta,0.0
2020-10-01,Valle d'Aosta,0.0
2020-10-02,Valle d'Aosta,0.0
2020-10-03,Valle d'Aosta,0.0
2020-10-04,Valle d'Aosta,0.0
2020-10-05,Valle d'Aosta,0.0
2020-10-06,Valle d'Aosta,0.0
2020-10-07,Valle d'Aosta,0.0
2020-10-08,Valle d'Aosta,0.0
2020-10-09,Valle d'Aosta,0.0
2020-10-10,Valle d'Aosta,0.0
2020-10-11,Valle d'Aosta,0.0
2020-10-12,Valle d'Aosta,0.0
2020-10-13,Valle d'Aosta,0.0
